9411,Fallen,https://image.tmdb.org/t/p/w500//6PAcOBxEZi9LgJzjhw5Sb14yqO3.jpg,https://image.tmdb.org/t/p/original//cYlvxDI16HtZ74L159LyKvxHyXU.jpg,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution the killings start again, and they are very similar to Reese's style.",1998-01-16,124,Detective John Hobbes is searching for a criminal he's already met... already caught... and already killed,6.7,en,No Category
9412,Sieben Monde,https://image.tmdb.org/t/p/w500//2Yqd9Oml3jIntnO3TqVHSkUfPBm.jpg,https://image.tmdb.org/t/p/original/,"Thomas Krömer follows the traces of a brutal murder in werewolf-manner out of personal interest. After investigating for some time, the traces all point to one person: himself. Now, he has to find out whether he surprisingly turns into a blood-seeking werewolf at full moon without knowing it or if there is an other solution to the murders. Police are getting pretty suspicious after Thomas' own grandmother has been brutally slaughtered in her little fairy-tale-fashioned house in the woods, and it will soon be time for a full moon...",1998-05-20,96,tagline,5.0,de,No Category
9423,Virus,https://image.tmdb.org/t/p/w500//5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg,https://image.tmdb.org/t/p/original//k5fEpC2mBg3P0UfdQlqQZs4dBan.jpg,"When the crew of an American tugboat boards an abandoned Russian research vessel, the alien life form aboard regards them as a virus which must be destroyed.",1999-01-14,99,Life on earth is in for a shock.,5.3,en,No Category
9424,Disturbing Behavior,https://image.tmdb.org/t/p/w500//lbvTh4l0o5lJgMKnziQELT8M50b.jpg,https://image.tmdb.org/t/p/original//yrs0179uk2aUwfxJ3aHlNbSeGJo.jpg,"Steve Clark is a newcomer in the town of Cradle Bay, and he quickly realizes that there's something odd about his high school classmates. The clique known as the ""Blue Ribbons"" are the eerie embodiment of academic excellence and clean living. But, like the rest of the town, they're a little too perfect. When Steve's rebellious friend Gavin mysteriously joins their ranks, Steve searches for the truth with fellow misfit Rachel.",1998-07-24,84,In Cradle Bay it doesn’t matter if you’re not perfect.  You will be.,5.7,en,No Category
9426,The Fly,https://image.tmdb.org/t/p/w500//aqr81VTmgVGHPr4WD9LsdLFX8X.jpg,https://image.tmdb.org/t/p/original//2olgnm402FuL7kQHUQwyRSj0SmD.jpg,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",1986-08-15,96,Be afraid. Be very afraid.,7.4,en,No Category
9431,Bordello of Blood,https://image.tmdb.org/t/p/w500//hOpYJoAuEmYBbRWpdWP8iRxl30b.jpg,https://image.tmdb.org/t/p/original//5UIbHFGZWe8Qhl5NRewUPkeg01n.jpg,"Private eye Rafe Guttman is hired by repressed, born-again Katherine to find her missing bad-boy brother. The trail leads him to a whorehouse run by a thousand-year-old vampire and secretly backed by Katherine's boss, televangelist Jimmy Current.",1996-08-16,87,tagline,5.9,en,No Category
9439,Los sin nombre,https://image.tmdb.org/t/p/w500//eZRtWQU6EnqBtPc9xKgQ9SM6ICg.jpg,https://image.tmdb.org/t/p/original//ryc2IqX7rD4GLLfobKsWHiha5F1.jpg,"The mutilated body of a six year old girl is found in a water hole. The girl is identified as the missing daughter of Claudia. However, only two peices of evidence could be used to identify her; a bracelet with her name on it near the crime scene, and the fact that her right leg was three inches longer than her left. All other methods of identification were removed from her body. Five years later Claudia, now addicted to tranquilizers, receives a phone call from someone claiming to be her daughter, asking for her mother to come find her before 'they' kill her. Other mysterious clues show up, further indicating that Claudia's daughter is indeed still alive, and very much in danger. Claudia, a run-down ex-cop, and a parapsychology reporter put together the clues to discover Angela's whereabouts",1999-10-08,102,Trying to reach the limits of evil... But evil has no limits.,5.6,es,No Category
9457,Deep Rising,https://image.tmdb.org/t/p/w500//fCRNZE9HVeMT7T7A5aU3DLxANCX.jpg,https://image.tmdb.org/t/p/original//29Cl4q2nidh9lTcBjBqAw7vdeEq.jpg,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who have taken over the ship first.",1998-01-30,106,Full scream ahead,6.1,en,No Category
9463,バンパイアハンターD,https://image.tmdb.org/t/p/w500//k7uOoGUk1JiN3gfKefUj2kP3Vu6.jpg,https://image.tmdb.org/t/p/original//1zs8iKZMKrtIh2MulIwwU6Gs9EK.jpg,"In a far-future time ruled by the supernatural, a young girl requests the help of a vampire hunter to kill the vampire who has bitten her and thus prevent her from becoming a vampire herself.",1985-12-21,80,tagline,6.6,ja,No Category
9529,Candyman,https://image.tmdb.org/t/p/w500//n38YbNqUf5KWpMJFc4X3t0rlhg5.jpg,https://image.tmdb.org/t/p/original//p56MTMPpKQG6H8xvcHHSw8rzwIy.jpg,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",1992-10-16,100,You don't have to believe... just beware.,6.5,en,No Category
